title,type,number_of_episodes,genres,popularity,actress,SumOfTime,Dates,TMBDid,Release Date
Red Notice,film,,"['Action', 'Comedy', 'Crime', 'Thriller']",,"['Dwayne Johnson', 'Ryan Reynolds', 'Gal Gadot', 'Ritu Arya', 'Chris Diamantopoulos', 'Ivan Mbakop', 'Vincenzo Amato', 'Rafael Petardi', 'Seth Michaels', 'Sebastien Large']",,,512195.0,2021-11-04
Operation Hyacinth,film,,['Thriller'],,"['Tomasz Zietek', 'Hubert Miłkowski', 'Adrianna Chlebicka', 'Tomasz Schuchardt', 'Marek Kalita', 'Mirosław Zbrojewicz', 'Sebastian Stankiewicz', 'Piotr Trojan', 'Jacek Poniedziałek', 'Agnieszka Suchora']",,,809970.0,2021-08-18
The Life Ahead,film,,['Drama'],,"['Sophia Loren', 'Ibrahima Gueye', 'Renato Carpentieri', 'Diego Iosif Pirvu', 'Massimiliano Rossi', 'Abril Zamora', 'Babak Karimi', 'Malich Cissé', 'Simone Surico', 'Nicola Valenzano']",,,667869.0,2020-11-03
Richard Jewell,film,,"['Drama', 'History', 'Crime']",,"['Paul Walter Hauser', 'Jon Hamm', 'Kathy Bates', 'Sam Rockwell', 'Olivia Wilde', 'Nina Arianda', 'Ian Gomez', 'Wayne Duvall', 'Dylan Kussman', 'Mike Pniewski']",,,292011.0,2019-12-13
The Matrix,film,,"['Action', 'Science Fiction']",,"['Keanu Reeves', 'Laurence Fishburne', 'Carrie-Anne Moss', 'Hugo Weaving', 'Joe Pantoliano', 'Marcus Chong', 'Anthony Ray Parker', 'Matt Doran', 'Gloria Foster', 'Belinda McClory']",,,603.0,1999-03-30
Eli,film,,['Horror'],,"['Charlie Shotwell', 'Lili Taylor', 'Kelly Reilly', 'Max Martini', 'Sadie Sink', 'Deneen Tyler', 'Katia Gomez', 'Austin Foxx', 'Parker Lovein', 'Lou Beatty Jr.']",,,483202.0,2019-10-18
Fanatyk,film,,"['Drama', 'Comedy']",,"['Piotr Cyrwus', 'Anna Radwan', 'Marian Dziędziel', 'Mikołaj Kubacki', 'Łukasz Szczepanowski', 'Sandra Staniszewska']",,,494373.0,2017-12-24
Prime Time,film,,"['Crime', 'Drama', 'Thriller']",,"['Malin Crépin', 'Björn Kjellman', 'Leif Andrée', 'Kajsa Ernst', 'Erik Johansson', 'Felix Engström', 'Richard Ulfsäter', 'Moa Gammel', 'Josephine Bornebusch', 'Maria Kulle']",,,118281.0,2012-07-04
The Trial of the Chicago 7,film,,"['Drama', 'History']",,"['Eddie Redmayne', 'Sacha Baron Cohen', 'Joseph Gordon-Levitt', 'Michael Keaton', 'Frank Langella', 'John Carroll Lynch', 'Mark Rylance', 'Alex Sharp', 'Yahya Abdul-Mateen II', 'Jeremy Strong']",,,556984.0,2020-09-25
The Loop,film,,['Horror'],,"['Sarah Cadol', 'Nathan Meyer', 'Ben Hawkins']",,,1122025.0,2023-05-11
News of the World,film,,"['Drama', 'Western', 'Adventure', 'Action']",,"['Tom Hanks', 'Helena Zengel', 'Michael Angelo Covino', 'Ray McKinnon', 'Mare Winningham', 'Elizabeth Marvel', 'Fred Hechinger', 'Bill Camp', 'Thomas Francis Murphy', 'Gabriel Ebert']",,,581032.0,2020-12-25
All My Friends Are Dead,film,,"['Comedy', 'Drama', 'Thriller']",,"['Julia Wieniawa-Narkiewicz', 'Mateusz Więcławek', 'Adam Woronowicz', 'Monika Krzywkowska', 'Paulina Gałązka', 'Aleksandra Pisula', 'Adam Turczyk', 'Nikodem Rozbicki', 'Katarzyna Chojnacka', 'Konrad Zygadlo']",,,780154.0,2020-12-28
Jackass 3,film,,"['Comedy', 'Documentary', 'Action']",,"['Johnny Knoxville', 'Bam Margera', 'Ryan Dunn', 'Steve-O', 'Chris Pontius', 'Jason Acuña', 'Preston Lacy', 'Ehren McGhehey', 'Dave England', 'Phil Margera']",,,16290.0,2010-10-15
Coach Carter,film,,"['Drama', 'History']",,"['Samuel L. Jackson', 'Rob Brown', ""Robert Ri'chard"", 'Rick Gonzalez', 'Nana Gbewonyo', 'Antwon Tanner', 'Channing Tatum', 'Ashanti', 'Texas Battle', 'Lacey Beeman']",,,7214.0,2005-01-14
Safe House,film,,"['Action', 'Thriller']",,"['Denzel Washington', 'Ryan Reynolds', 'Vera Farmiga', 'Brendan Gleeson', 'Sam Shepard', 'Rubén Blades', 'Nora Arnezeder', 'Robert Patrick', 'Liam Cunningham', 'Joel Kinnaman']",,,59961.0,2012-02-08
Zenek,film,,"['Music', 'Drama']",,"['Krzysztof Czeczot', 'Magdalena Berus', 'Jakub Zając', 'Klara Bielawka', 'Karol Dziuba', 'Jan Frycz', 'Roman Gancarczyk', 'Agnieszka Suchora', 'Jędrzej Bigosiński', 'Olga Miłaszewska']",,,669464.0,2020-02-14
Venom,film,,"['Science Fiction', 'Action']",,"['Tom Hardy', 'Michelle Williams', 'Riz Ahmed', 'Scott Haze', 'Reid Scott', 'Jenny Slate', 'Melora Walters', 'Woody Harrelson', 'Peggy Lu', 'Malcolm C. Murray']",,,335983.0,2018-09-28
The Fighter,film,,['Drama'],,"['Mark Wahlberg', 'Christian Bale', 'Amy Adams', 'Melissa Leo', ""Mickey O'Keefe"", 'Jack McGee', 'Melissa McMeekin', 'Bianca Hunter', 'Erica McDermott', 'Jill Quigg']",,,45317.0,2010-12-10
Extraction,film,,"['Drama', 'Action', 'Thriller']",,"['Chris Hemsworth', 'Rudhraksh Jaiswal', 'Randeep Hooda', 'Golshifteh Farahani', 'Pankaj Tripathi', 'David Harbour', 'Bryon Lerum', 'Ryder Lerum', 'Shivam Vichare', 'Piyush Khati']",,,545609.0,2020-04-24
Bad Boy,film,,"['Action', 'Crime']",,"['Antoni Królikowski', 'Maciej Stuhr', 'Katarzyna Zawadzka', 'Andrzej Grabowski', 'Małgorzata Kożuchowska', 'Piotr Stramowski', 'Kamil Grosicki', 'Sławomir Peszko', 'Zbigniew Zamachowski', 'Zbigniew Kozłowski']",,,674358.0,2020-02-21
Circle,film,,"['Science Fiction', 'Mystery', 'Drama', 'Thriller', 'Horror']",,"['Julie Benz', 'Carter Jenkins', 'Cesar Garcia', 'Mercy Malick', 'Lisa Pelikan', 'Molly Jackson', 'Sara Sanderson', 'Michael Nardelli', 'Lawrence Kao', 'Fay DeWitt']",,,335866.0,2015-05-28
The Platform,film,,"['Drama', 'Science Fiction', 'Thriller']",,"['Iván Massagué', 'Antonia San Juan', 'Zorion Eguileor', 'Emilio Buale', 'Alexandra Masangkay', 'Zihara Llana', 'Mario Pardo', 'Algis Arlauskas', 'Txubio Fernández de Jáuregui', 'Eric Goode']",,,619264.0,2019-11-08
Nobody Sleeps in the Woods Tonight,film,,"['Horror', 'Thriller', 'Comedy']",,"['Mateusz Więcławek', 'Julia Wieniawa-Narkiewicz', 'Zofia Wichłacz', 'Andrzej Grabowski', 'Wojciech Mecwaldowski', 'Izabela Dąbrowska', 'Sebastian Stankiewicz', 'Robert Wabich', 'Lech Dyblik', 'Pawel Krawczyk']",,,871964.0,2021-10-27
Ultras,film,,['Drama'],,"['Aniello Arena', 'Ciro Nacca', 'Simone Borrelli', 'Daniele Vicorito', 'Salvatore Pelliccia', 'Antonia Truppo', 'Angelo Caianiello', 'Giuseppe Cirillo', 'Grimaldi Teodoro']",,,668195.0,2020-03-09
World War Z,film,,"['Action', 'Drama', 'Horror', 'Science Fiction', 'Thriller']",,"['Brad Pitt', 'Mireille Enos', 'Daniella Kertesz', 'James Badge Dale', 'Ludi Boeken', 'Matthew Fox', 'Fana Mokoena', 'David Morse', 'Elyes Gabel', 'Sterling Jerins']",,,72190.0,2013-06-20
6 Underground,film,,"['Action', 'Comedy', 'Thriller']",,"['Ryan Reynolds', 'Mélanie Laurent', 'Manuel Garcia-Rulfo', 'Ben Hardy', 'Adria Arjona', 'Dave Franco', 'Corey Hawkins', 'Lior Raz', 'Payman Maadi', 'Yuri Kolokolnikov']",,,509967.0,2019-12-13
Spenser Confidential,film,,"['Comedy', 'Action', 'Thriller']",,"['Mark Wahlberg', 'Winston Duke', 'Alan Arkin', 'Iliza Shlesinger', 'Michael Gaston', 'Bokeem Woodbine', 'Marc Maron', 'James DuMont', 'Post Malone', 'Colleen Camp']",,,581600.0,2020-03-06
The Purge,film,,"['Science Fiction', 'Horror', 'Thriller']",,"['Ethan Hawke', 'Arija Bareikis', 'Rhys Wakefield', 'Adelaide Kane', 'Tony Oller', 'Lena Headey', 'Chris Mulkey', 'Edwin Hodge', 'Tom Yi', 'Max Burkholder']",,,158015.0,2013-05-31
The Good Place,series,,"['Sci-Fi & Fantasy', 'Comedy']",,"['Kristen Bell', 'Ted Danson', 'William Jackson Harper', 'Jameela Jamil', 'Manny Jacinto', ""D'Arcy Carden""]",,,66573.0,2016-09-19
The Umbrella Academy,series,,"['Action & Adventure', 'Sci-Fi & Fantasy', 'Drama']",,"['Aidan Gallagher', 'Elliot Page', 'Tom Hopper', 'Emmy Raver-Lampman', 'Robert Sheehan', 'David Castañeda', 'Justin H. Min', 'Ritu Arya', 'Colm Feore', 'Génesis Rodríguez']",,,75006.0,2019-02-15
The Disastrous Life of Saiki K.,series,,"['Animation', 'Comedy', 'Sci-Fi & Fantasy']",,"['Hiroshi Kamiya', 'Ai Kayano', 'Maaya Uchida', 'Yoshimasa Hosoya', 'Nobunaga Shimazaki', 'Yuki Kaji', 'Masaya Matsukaze', 'Daisuke Ono', 'Yukari Tamura', 'Haruka Tomatsu']",,,67676.0,2016-07-11
Formula 1,series,,['Documentary'],,['Zhou Guanyu'],,,87083.0,2019-03-08
MINDHUNTER,series,,"['Drama', 'Crime']",,"['Jonathan Groff', 'Holt McCallany', 'Anna Torv', 'Stacey Roca']",,,67744.0,2017-10-13
Too Hot to Handle,series,,['Reality'],,"['Brittan Byrd', 'Creed McKinnon', 'Dominique Defoe', 'James Pendergrass', 'Jawahir Khalifa', 'Kayla Richart', 'Nick Kici', 'Nigel Jones', 'Sebastian Melrose', 'Sophie Stonehouse']",,,102085.0,2020-04-17
Big Mouth,series,,"['Comedy', 'Animation']",,"['Nick Kroll', 'John Mulaney', 'Jessi Klein', 'Jason Mantzoukas', 'Andrew Rannells', 'Maya Rudolph', 'Fred Armisen', 'Jordan Peele', 'Ayo Edebiri']",,,74204.0,2017-09-29
One of Us Is Lying,series,,"['Drama', 'Mystery']",,"['Annalisa Cochrane', 'Chibuikem Uche', 'Marianly Tejada', 'Cooper van Grootel', 'Jessica McLeod', 'Melissa Collazo', 'Sara Thompson', 'Alimi Ballard']",,,118958.0,2021-10-07
Kuroko's Basketball,series,,"['Animation', 'Comedy']",,"['Kensho Ono', 'Yuki Ono', 'Junichi Suwabe', 'Daisuke Ono', 'Hiroshi Kamiya', 'Kenichi Suzumura', 'Ryohei Kimura', 'Soichiro Hoshi', 'Yoshimasa Hosoya', 'Shin-ichiro Miki']",,,45783.0,2012-04-08
Trailer Park Boys,series,,['Comedy'],,"['John Paul Tremblay', 'Robb Wells', 'John Dunsworth', 'Patrick Roach', 'Sarah Dunsworth', 'Tyrone Parsons', 'Mike Smith']",,,3796.0,2001-04-22
Inside Job,series,,"['Comedy', 'Animation']",,"['Lizzy Caplan', 'Clark Duke', 'Christian Slater', 'Brett Gelman', 'John DiMaggio', 'Tisha Campbell-Martin', 'Bobby Lee', 'Andrew Daly', 'Chris Diamantopoulos']",,,97727.0,2021-10-22
Paradise PD,series,,"['Comedy', 'Animation']",,"['Kyle Kinane', 'Cedric Yarbrough', 'David Herman', 'Tom Kenny', 'Sarah Chalke', 'Dana Snyder']",,,81983.0,2018-08-31
The IT Crowd,series,,['Comedy'],,"[""Chris O'Dowd"", 'Richard Ayoade', 'Katherine Parkinson', 'Chris Morris', 'Matt Berry']",,,2490.0,2006-02-03
Wednesday,series,,"['Sci-Fi & Fantasy', 'Mystery', 'Comedy']",,"['Jenna Ortega', 'Emma Myers', 'Joy Sunday', 'Percy Hynes White', 'Hunter Doohan', 'Gwendoline Christie', 'Riki Lindhome', 'Jamie McShane', 'Moosa Mostafa', 'Christina Ricci']",,,119051.0,2022-11-23
The Mole,series,,['Reality'],,['Alex Wagner'],,,210939.0,2022-10-07
High Water,series,,['Drama'],,"['Agnieszka Żulewska', 'Tomasz Schuchardt', 'Ireneusz Czop', 'Anna Dymna', 'Jerzy Trela', 'Blanka Kot']",,,130477.0,2022-10-05
DAHMER,series,,"['Crime', 'Drama']",,"['Evan Peters', 'Richard Jenkins', 'Molly Ringwald', 'Michael Learned', 'Niecy Nash']",,,113988.0,2022-09-21
Demon Slayer,series,,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",,"['Natsuki Hanae', 'Akari Kito', 'Kengo Kawanishi', 'Kana Hanazawa', 'Nobuhiko Okamoto', 'Toshio Furukawa', 'Kohsuke Toriumi']",,,85937.0,2019-04-06
The Sandman,series,,"['Sci-Fi & Fantasy', 'Drama']",,"['Tom Sturridge', 'Boyd Holbrook', 'Vivienne Acheampong', 'Patton Oswalt']",,,90802.0,2022-08-05
Sense8,series,,"['Sci-Fi & Fantasy', 'Drama']",,"['Miguel Ángel Silvestre', 'Max Riemelt', 'Jamie Clayton', 'Bae Doona', 'Brian J. Smith', 'Tuppence Middleton', 'Tina Desai', 'Freema Agyeman', 'Naveen Andrews', 'Toby Onwumere']",,,61664.0,2015-06-05
Brooklyn Nine-Nine,series,,"['Comedy', 'Crime']",,"['Andy Samberg', 'Melissa Fumero', 'Terry Crews', 'Joe Lo Truglio', 'Stephanie Beatriz', 'Andre Braugher', 'Dirk Blocker', 'Joel McKinnon Miller']",,,48891.0,2013-09-17
iZombie,series,,"['Drama', 'Crime', 'Sci-Fi & Fantasy']",,"['Rose McIver', 'David Anders', 'Robert Buckley', 'Malcolm Goodwin', 'Rahul Kohli', 'Aly Michalka', 'Bryce Hodgson']",,,60866.0,2015-03-17
The OA,series,,"['Sci-Fi & Fantasy', 'Mystery', 'Drama']",,"['Brit Marling', 'Jason Isaacs', 'Emory Cohen', 'Kingsley Ben-Adir', 'Phyllis Smith', 'Patrick Gibson', 'Brendan Meyer', 'Brandon Perea', 'Ian Alexander', 'Will Brill']",,,69061.0,2016-12-16
Lucifer,series,,"['Crime', 'Sci-Fi & Fantasy']",,"['Tom Ellis', 'Lauren German', 'Kevin Alejandro', 'D.B. Woodside', 'Lesley-Ann Brandt', 'Aimee Garcia', 'Rachael Harris', 'Brianna Hildebrand']",,,63174.0,2016-01-25
Cobra Kai,series,,"['Action & Adventure', 'Drama', 'Comedy']",,"['Ralph Macchio', 'William Zabka', 'Courtney Henggeler', 'Xolo Mariduena', 'Tanner Buchanan', 'Mary Mouser', 'Jacob Bertrand', 'Peyton List', 'Vanessa Rubio', 'Thomas Ian Griffith']",,,77169.0,2018-05-02
Hunter X Hunter (2011),series,,"['Action & Adventure', 'Animation', 'Drama']",,"['Megumi Han', 'Mariya Ise', 'Miyuki Sawashiro', 'Keiji Fujiwara', 'Daisuke Namikawa', 'Banjo Ginga', 'Rikiya Koyama', 'Chisa Yokoyama']",,,46298.0,2011-10-02
JoJo's Bizarre Adventure,series,,"['Animation', 'Action & Adventure', 'Sci-Fi & Fantasy']",,"['Fairouz Ai', 'Daisuke Ono', 'Mutsumi Tamura', 'Mariya Ise', 'Atsumi Tanezaki', 'Yuuichirou Umehara', 'Daisuke Namikawa']",,,45790.0,2012-10-06
Jackass,series,,['Comedy'],,"['Johnny Knoxville', 'Bam Margera', 'Chris Pontius', 'Dave England', 'Steve-O', 'Ehren McGhehey', 'Jason Acuña', 'Ryan Dunn', 'Brandon DiCamillo', 'Preston Lacy']",,,1795.0,2000-04-12
LEGO Ninjago,series,,"['Kids', 'Action & Adventure', 'Animation']",,"['Deven Mack', 'Sam Vincent', 'Sabrina Pitre', 'Brian Drummond', 'Vincent Tong', 'Kelly Metzger', 'Michael Adamthwaite', 'Giles Panton', 'Brent Miller', 'Andrew Francis']",,,212989.0,2023-06-01
The Office (U.S.),series,,['Comedy'],,"['Rainn Wilson', 'John Krasinski', 'Jenna Fischer', 'Ed Helms']",,,2316.0,2005-03-24
Shaun the Sheep,series,,"['Animation', 'Comedy', 'Kids', 'Family']",,['Justin Fletcher'],,,3902.0,2007-03-05
Avatar,series,,"['Animation', 'Action & Adventure', 'Comedy']",,"['Zhang Jie', 'Ching Ip', 'Xinzhu Tong', 'Qiao Shiyu', 'Xin Teng', 'Xia Lei', 'Wei Chao', 'Jin Xian', 'Su Shangqing', 'Baomu Zhongyang']",,,71194.0,2017-04-07
Stranger Things,series,,"['Drama', 'Sci-Fi & Fantasy', 'Mystery']",,"['Millie Bobby Brown', 'Winona Ryder', 'David Harbour', 'Finn Wolfhard', 'Gaten Matarazzo', 'Caleb McLaughlin', 'Noah Schnapp', 'Sadie Sink', 'Natalia Dyer', 'Charlie Heaton']",,,66732.0,2016-07-15
Inazuma Eleven,series,,"['Animation', 'Sci-Fi & Fantasy']",,[],,,42912.0,2008-10-05
Peaky Blinders,series,,"['Drama', 'Crime']",,"['Cillian Murphy', 'Paul Anderson', 'Sophie Rundle', ""Natasha O'Keeffe""]",,,60574.0,2013-09-12
Violet Evergarden,series,,"['Animation', 'Sci-Fi & Fantasy', 'Drama']",,"['Yui Ishikawa', 'Daisuke Namikawa', 'Aya Endo', 'Haruka Tomatsu', 'Koki Uchiyama', 'Minori Chihara', 'Takehito Koyasu']",,,75214.0,2018-01-11
The Good Doctor,series,,['Drama'],,"['Freddie Highmore', 'Fiona Gubelmann', 'Will Yun Lee', 'Christina Chang', 'Paige Spara', 'Bria Samoné Henderson', 'Noah Galvin', 'Hill Harper', 'Richard Schiff']",,,71712.0,2017-09-25
Ranczo,series,,['Comedy'],,"['Franciszek Pieczka', 'Bartek Kasprzykowski', 'Ilona Ostrowska', 'Paweł Królikowski', 'Cezary Żak', 'Piotr Pręgowski', 'Marta Lipińska', 'Bogdan Kalus', 'Sylwester Maciejewski', 'Violetta Arlak']",,,33587.0,2006-03-05
